[2026-09-17T14:53:13.749Z] INFO  [GitOps] [trace=eb0eefa3338cda277e62ed5967be70c1] Orphan branch 'jollimemory/summaries/v3' created successfully
[2026-09-17T14:53:13.835Z] INFO  [GitOps] [trace=eb0eefa3338cda277e62ed5967be70c1] Updated branch 'jollimemory/summaries/v3': 4 written, 0 deleted (via fast-import)
[2026-09-17T14:53:13.837Z] INFO  [MetadataManager] [trace=eb0eefa3338cda277e62ed5967be70c1] Branch mapping created: main → main
[2026-09-17T14:53:13.879Z] INFO  [MetadataManager] [trace=eb0eefa3338cda277e62ed5967be70c1] Manifest updated: main/unity-fe-setup-1e400580.md (commit)
[2026-09-17T14:53:13.879Z] INFO  [FolderStorage] [trace=eb0eefa3338cda277e62ed5967be70c1] Markdown generated: main/unity-fe-setup-1e400580.md
[2026-09-17T14:53:13.883Z] INFO  [FolderStorage] [trace=eb0eefa3338cda277e62ed5967be70c1] Wrote 4 files, deleted 0 (Add summary for 1e400580: unity FE setup)
[2026-09-17T14:53:13.883Z] INFO  [SummaryStore] [trace=eb0eefa3338cda277e62ed5967be70c1] Summary stored successfully for commit 1e400580
[2026-09-17T14:53:13.887Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Summary stored successfully for commit 1e400580 (209ms, 0 plans, 0 notes, 0 references)
[2026-09-17T14:53:13.888Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] === Pipeline completed in 3.0s ===
[2026-09-17T14:53:13.888Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] === Summary content (0 topics) ===
[2026-09-17T14:53:13.899Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Processed 1 queue entries
[2026-09-17T14:53:13.899Z] INFO  [PushExecutor] [trace=eb0eefa3338cda277e62ed5967be70c1] Post-queue push trigger: scheduling drain for 1 newly generated summar(ies)
[2026-09-17T14:53:13.959Z] INFO  [GitOps] [trace=eb0eefa3338cda277e62ed5967be70c1] Commit 1e400580: unity FE setup
[2026-09-17T14:53:14.008Z] INFO  [StatsWriter] [trace=eb0eefa3338cda277e62ed5967be70c1] pruned 27 projected events older than 2026-09-03
[2026-09-17T14:53:14.011Z] INFO  [StorageFactory] [trace=eb0eefa3338cda277e62ed5967be70c1] StorageFactory.create: route=uncutover, projectPath=/Users/adarsh/AI_Business_Tycoon_FE
[2026-09-17T14:53:14.046Z] INFO  [PrePushHook] [trace=49f6f69e5d1b694a045ba99fba203c42] pre-push hook: remote=origin budget=3000ms
[2026-09-17T14:53:14.048Z] INFO  [RepoProfile] [trace=49f6f69e5d1b694a045ba99fba203c42] manual-disable read → false (by=manuallyDisabled, pid=89358, cwd=/Users/adarsh/AI_Business_Tycoon_FE, profile=/Users/adarsh/AI_Business_Tycoon_FE/.jolli/jollimemory/profile.json, raw: userDisabled=undefined manuallyDisabled=false fence=none)
[2026-09-17T14:53:14.057Z] INFO  [PushPendingStore] [trace=49f6f69e5d1b694a045ba99fba203c42] Enqueued 1 new push-pending entries (branch=main)
[2026-09-17T14:53:14.057Z] INFO  [PrePushHook] [trace=49f6f69e5d1b694a045ba99fba203c42] pre-push: recorded 1 commit(s) across 1 pushed ref(s)
[2026-09-17T14:53:14.063Z] INFO  [PrePushHook] [trace=49f6f69e5d1b694a045ba99fba203c42] Recorded 1 commit(s) for later sync — not signed in to Jolli
[2026-09-17T14:53:14.078Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] === Queue worker finished ===
[2026-09-17T14:53:14.078Z] INFO  [SessionStartHook] [trace=eb0eefa3338cda277e62ed5967be70c1] Briefing cache not warmed — nothing to brief on this branch
[2026-09-17T14:53:14.091Z] INFO  [AutoCutover] [trace=eb0eefa3338cda277e62ed5967be70c1] auto-cutover: attempting for /Users/adarsh/AI_Business_Tycoon_FE
[2026-09-17T14:53:14.074Z] WARN  [CutoverRouter] [trace=49f6f69e5d1b694a045ba99fba203c42] database unavailable for un-cutover repo (database is locked) — orphan remains authoritative
[2026-09-17T14:53:14.075Z] INFO  [StorageFactory] [trace=49f6f69e5d1b694a045ba99fba203c42] StorageFactory.create: route=uncutover, projectPath=/Users/adarsh/AI_Business_Tycoon_FE
[2026-09-17T14:53:14.250Z] INFO  [SotImport] [trace=eb0eefa3338cda277e62ed5967be70c1] orphan import for https://github.com/adarshkumar2/ai_business_tycoon_fe: %o
[2026-09-17T14:53:14.344Z] INFO  [CutoverEngine] [trace=eb0eefa3338cda277e62ed5967be70c1] cutover committed for https://github.com/adarshkumar2/ai_business_tycoon_fe at version 1
[2026-09-17T14:53:14.344Z] INFO  [AutoCutover] [trace=eb0eefa3338cda277e62ed5967be70c1] auto-cutover: /Users/adarsh/AI_Business_Tycoon_FE is now served from SQLite
[2026-09-17T14:53:14.345Z] INFO  [SessionSync] [trace=eb0eefa3338cda277e62ed5967be70c1] session sync: not uploading — no API key configured
[2026-09-17T16:39:09.837Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook started (source: message) ===
[2026-09-17T16:39:09.842Z] INFO  [RepoProfile] manual-disable read → false (by=manuallyDisabled, pid=42967, cwd=/Users/adarsh/AI_Business_Tycoon_FE, profile=/Users/adarsh/AI_Business_Tycoon_FE/.jolli/jollimemory/profile.json, raw: userDisabled=undefined manuallyDisabled=false fence=2026-09-17T14:53:14.093Z)
[2026-09-17T16:39:09.853Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook finished ===
[2026-09-17T16:39:09.968Z] INFO  [RepoProfile] [trace=cf7acc0c70c1fbe5b77d126b9c9295d6] manual-disable read → false (by=manuallyDisabled, pid=42974, cwd=/Users/adarsh/AI_Business_Tycoon_FE, profile=/Users/adarsh/AI_Business_Tycoon_FE/.jolli/jollimemory/profile.json, raw: userDisabled=undefined manuallyDisabled=false fence=2026-09-17T14:53:14.093Z)
[2026-09-17T16:39:09.976Z] INFO  [PostCommitHook] [trace=cf7acc0c70c1fbe5b77d126b9c9295d6] Detected operation: commit
[2026-09-17T16:39:09.987Z] INFO  [PostCommitHook] [trace=cf7acc0c70c1fbe5b77d126b9c9295d6] Enqueued: type=commit hash=2f8c6561
[2026-09-17T16:39:09.987Z] INFO  [QueueWorker] [trace=cf7acc0c70c1fbe5b77d126b9c9295d6] Launching background worker
[2026-09-17T16:39:09.987Z] INFO  [QueueWorker] [trace=cf7acc0c70c1fbe5b77d126b9c9295d6] Background worker spawned (PID: 42979)
[2026-09-17T16:39:09.988Z] INFO  [EnsureGlobalDaemon] [trace=cf7acc0c70c1fbe5b77d126b9c9295d6] spawned global daemon ensure helper (pid 42980)
